NodeId:63973	1.0,0.0,33625,63972
NodeId:63970	1.0,0.0,33618
NodeId:64280	1.0,0.0,34342
NodeId:65729	1.0,0.0,39631,65730
NodeId:65728	1.0,0.0
NodeId:18557	1.0,0.0,1310,7940,13260,18551,42945
NodeId:64283	1.0,0.0,34345
NodeId:32832	1.0,0.0,3880,20544
NodeId:65721	1.0,0.0,39540
NodeId:65720	1.0,0.0,39529
NodeId:65723	1.0,0.0,39549
NodeId:65722	1.0,0.0
NodeId:65725	1.0,0.0,39618
NodeId:65724	1.0,0.0,39615
NodeId:65727	1.0,0.0,39618
NodeId:65726	1.0,0.0,39618
NodeId:58491	1.0,0.0,21662,46499
NodeId:17325	1.0,0.0,1128
NodeId:29476	1.0,0.0,3014
NodeId:37240	1.0,0.0,5050
NodeId:43383	1.0,0.0
NodeId:43382	1.0,0.0,7372
NodeId:2358	1.0,0.0,22,991,26903,26904
NodeId:2359	1.0,0.0,22,1033
NodeId:43387	1.0,0.0,7380,29435
NodeId:43386	1.0,0.0,7380
NodeId:43385	1.0,0.0,7380,42246
NodeId:43384	1.0,0.0,7377
NodeId:2352	1.0,0.0,22,38,74,294,2804,71385
NodeId:2353	1.0,0.0,22,25,118,185,237,627,2049,2726,2857,4047,6191,8742,18566,26900
NodeId:2350	1.0,0.0,22,232,2576,26895
NodeId:2351	1.0,0.0,22,28,39,45,167,447,761,991,1024,1035,2115,2228,2554,2728,2729,2791,3306,3440,3464,4302,5382,7485,9176,12055,16025,21536,26896,26897
NodeId:2356	1.0,0.0,1,18,22,51,85,118,187,210,401,417,433,597,780,913,1024,1247,1390,1399,1439,1440,1483,1516,1623,1899,2043,2052,2498,3065,3138,3540,4186,4951,6402,6962,11763,11764
NodeId:2357	1.0,0.0,22,47
NodeId:2354	1.0,0.0,22
NodeId:2355	1.0,0.0,22,33
NodeId:35058	1.0,0.0,4407
NodeId:46352	1.0,0.0,8960
NodeId:46351	1.0,0.0,8960
NodeId:46350	1.0,0.0
NodeId:49129	1.0,0.0
NodeId:46356	1.0,0.0
NodeId:46355	1.0,0.0
NodeId:46354	1.0,0.0,8961,25787,67363,71546
NodeId:49125	1.0,0.0
NodeId:49124	1.0,0.0
NodeId:46359	1.0,0.0
NodeId:46358	1.0,0.0
NodeId:49121	1.0,0.0
NodeId:49120	1.0,0.0,13724,29644,35749
NodeId:49123	1.0,0.0
NodeId:49122	1.0,0.0
NodeId:18555	1.0,0.0,1310
NodeId:1898	1.0,0.0,18,66,68,127,140,145,217,223,370,407,432,452,552,590,642,663,689,738,824,827,830,849,946,1024,1225,1346,1390,1443,1465,1476,1479,1494,1565,1641,1642,1645,1692,1716,1718,1776,1779,1879,1896,1903,1970,1979,2036,2051,2057,2061,2067,2161,2232,2499,2514,2646,2648,2713,2969,3115,3140,3152,3278,3448,3455,3502,3683,3766,3780,3932,4041,4096,4187,4215,4321,4397,4472,4681,4943,5056,5947,6160,6291,6323,6489,6826,7738,8020,8218,8488,9102,9310,9347,9649,9758,9967,10622,10703,11178,11585,12388,13830,13960,15941,24625,24626,24627,24628,24629,24630,24631,24632,24633,24634,24635,24636,24637,24638,24639,24640
NodeId:1899	1.0,0.0,19,40,69,135,301,320,551,697,715,790,1029,1075,1191,1409,1623,1894,1903,1915,2528,2553,2636,2643,3507,3533,4037,4096,4177,4338,4950,5947,6625,9332,14775
NodeId:1894	1.0,0.0,18,28,40,59,118,128,135,136,301,329,388,398,418,420,433,717,726,737,738,790,791,793,848,1020,1164,1191,1207,1276,1315,1392,1396,1398,1405,1406,1409,1429,1435,1436,1512,1606,1617,1620,1621,1623,1635,1719,1899,1902,1908,1909,1910,1918,2113,2120,2145,2146,2160,2375,2630,2637,2643,2650,2685,2714,2800,3264,3276,3420,3841,4045,4061,4081,4115,4118,4161,4162,4163,4165,4180,4186,4354,4416,4573,4757,5177,5255,5829,5968,6168,6171,6175,11277,14073,17433
NodeId:1895	1.0,0.0,18,53,58,112,118,127,130,134,433,445,453,549,697,738,1164,1191,1207,1288,1321,1392,1409,1432,1606,1635,1749,1998,2035,2067,2386,2602,2640,2644,2650,2678,2775,2883,3137,3485,3841,3864,3953,3983,4045,4089,4096,4115,4184,4824,4954,4955,5204,5960,6005,6583,7633,8428,8796,9300,12286,13000,24571
NodeId:1896	1.0,0.0,18,34,40,54,77,128,301,346,390,415,418,446,546,556,579,586,632,643,715,717,735,737,738,771,790,843,888,913,972,975,999,1163,1164,1185,1190,1247,1254,1255,1346,1396,1429,1432,1433,1437,1441,1479,1486,1532,1577,1616,1623,1716,1719,1748,1749,1751,1753,1755,1776,1781,1783,1813,1814,1815,1892,1898,1903,1908,1910,1918,2025,2028,2037,2060,2063,2069,2110,2111,2169,2174,2223,2226,2227,2236,2244,2272,2285,2504,2528,2602,2640,2647,2653,2691,2946,2995,3065,3277,3292,3311,3410,3463,3533,3685,3785,3933,4046,4096,4161,4177,4338,4412,4414,4416,4423,4450,4454,4482,4497,4700,4950,4955,5033,5036,5038,5144,5208,5215,5423,5690,5952,5972,6420,6565,6624,6633,6653,6670,6865,6873,6990,7308,7579,7631,7693,7837,7878,8021,8261,8363,8592,9258,9292,9324,9502,9639,9971,10505,10726,11238,11333,11756,11884,12193,12450,12785,13434,13861,14860,15593,15824,16830,16834,16923,17277,19204,19721,20032,20142,20428,20708,21608,21779,22010,23525,23527,23673,23715,24588,24589,24590,24591,24592,24593,24594,24595,24596,24597,24598,24599,24600,24601,24602,24603,24604,24605,24606,24607,24608
NodeId:1897	1.0,0.0,18,791,1907,3534,5958,7318,10321,12307,22833,22862,24610,24611,24612,24613,24614,24615
NodeId:1890	1.0,0.0,18,25,34,35,38,50,60,61,67,136,138,195,208,222,241,288,310,319,345,350,354,366,372,374,375,386,387,400,407,434,437,440,447,508,541,549,550,586,653,663,717,719,732,765,776,879,890,1018,1021,1022,1128,1129,1314,1401,1406,1476,1715,1748,1754,1762,2097,2318,2339,2361,2792,2815,2908,3256,3352,3751,9530,71388
NodeId:1891	1.0,0.0,18,165,381,388,686,844,854,888,916,938,1183,1673,2032,2045,2110,2158,2375,2424,2648,2896,2977,3595,4167,4521,4558,6860,8321,15889,24524
NodeId:1892	1.0,0.0,18,118,130,420,556,733,927,1178,1288,1421,1437,1472,1558,1577,1621,1629,1657,1749,1863,1903,1909,1910,2284,2969,3174,3249,3284,3403,3410,3420,4282,4418,4454,4617,4807,5309,5499,5837,5934,6378,6631,6677,6865,6990,7104,7618,7837,8217,9412,10493,10701,13216,13735,16833,18992,24526,24527
NodeId:1893	1.0,0.0,18,296,381,534,737,844,850,918,969,975,1163,1184,1305,1312,1574,1647,1755,2028,2029,2062,2229,2236,2255,2590,2599,3131,4231,4558,4761,6047,6565,7346,11586,12952,16409,18080,19467,24546,24547,24548,24549
NodeId:58497	1.0,0.0,21664
NodeId:72595	1.0,0.0,4282
NodeId:11726	1.0,0.0,566,3772
NodeId:57163	1.0,0.0,67982
NodeId:11724	1.0,0.0,566,732,1315,1432,4867,7208,11721,11735,11738,11739,12452,19881,20552,20836,20837,47642,49820,49821,49822,49823,49824,49825,49826,49827,49828,49829,49830,49831
NodeId:11725	1.0,0.0,566,3510,14117,22501,22891,49832
NodeId:11722	1.0,0.0
NodeId:11723	1.0,0.0,566
NodeId:11720	1.0,0.0,565,6132
NodeId:11721	1.0,0.0,566,11724
NodeId:43651	1.0,0.0,12811,43647,44999,45000,66782,66792
NodeId:43650	1.0,0.0
NodeId:43653	1.0,0.0
NodeId:57169	1.0,0.0,19883
NodeId:43655	1.0,0.0,7435
NodeId:43654	1.0,0.0,5144,7435,37823
NodeId:11728	1.0,0.0,566,2152,5992,6017,7460,17790,18352,40186,49833
NodeId:11729	1.0,0.0,566
NodeId:58496	1.0,0.0
NodeId:28792	1.0,0.0,2821
NodeId:40689	1.0,0.0,6175
NodeId:74973	1.0,0.0,74
NodeId:63104	1.0,0.0,31333
NodeId:43096	1.0,0.0,7172
NodeId:17078	1.0,0.0
NodeId:17079	1.0,0.0,1035,1520,2985,5103,6006,7959,8268,8269,8270,8272,8273,8283,8292,8512,9160,9168,9169,9173,9176,10424,45286
NodeId:40813	1.0,0.0,6349
NodeId:17074	1.0,0.0,1719,8270,8272,8280
NodeId:17075	1.0,0.0,28,130,143,843,1617,1855,2120,2625,3892,6697,9338,14898,54988
NodeId:17076	1.0,0.0,1035,12761,12763,12784,20279,21067,23007,24832,28801,45436,45437,47053,50955,50956,50958,50959,51096,51099,51100,51101,51105,51106,51205,51206,51208,51213
NodeId:17077	1.0,0.0
NodeId:17070	1.0,0.0,1035
NodeId:17071	1.0,0.0,786,1397,1400,1540,1629,1718,2035,2185,2244,2432,3954,4055,4954,5103,6420,7635,8267,8740,9051
NodeId:17072	1.0,0.0
NodeId:17073	1.0,0.0,1035,5251,8270,9160,10431,40081,54984,54985
NodeId:60779	1.0,0.0,25294
NodeId:40688	1.0,0.0,6175,66040
NodeId:69778	1.0,0.0
NodeId:60771	1.0,0.0
NodeId:60770	1.0,0.0,25285
NodeId:60773	1.0,0.0,25286
NodeId:60772	1.0,0.0
NodeId:37528	1.0,0.0,5142,19709
NodeId:60774	1.0,0.0
NodeId:60777	1.0,0.0,25293
NodeId:60776	1.0,0.0,25293
NodeId:14710	1.0,0.0,780
NodeId:18219	1.0,0.0,1268,4118,5227,7137,10459,11203,11243,14819,14901,16121,19430,31460,39848,55653,55654,55655,55656,55657
NodeId:9699	1.0,0.0,374,508,776
NodeId:9696	1.0,0.0,374,776
NodeId:9697	1.0,0.0,374,8363,23066,47383,47384
NodeId:9694	1.0,0.0,374,440,6188,6561,10498,10721
NodeId:9695	1.0,0.0,374,776,793
NodeId:9692	1.0,0.0,374,404,979,71400
NodeId:9693	1.0,0.0,18,81,374,590,610,849,1192,1401,1755,2977,3062,3181,16312,19092
NodeId:9690	1.0,0.0,374,492,586,1013,1021,1027,1102,1370,1893,1975,2339,2362,5189,6868,7698
NodeId:9691	1.0,0.0,374,952,1029
NodeId:62737	1.0,0.0,30432,62736
NodeId:62736	1.0,0.0,30432
NodeId:54608	1.0,0.0,16632,21024,68930
NodeId:58388	1.0,0.0
NodeId:62733	1.0,0.0
NodeId:69779	1.0,0.0
NodeId:62731	1.0,0.0
NodeId:62730	1.0,0.0
NodeId:58383	1.0,0.0,21515,24901,69542
NodeId:54603	1.0,0.0,16604,53826
NodeId:58381	1.0,0.0,21508,58380
NodeId:58380	1.0,0.0,21508,58381
NodeId:54606	1.0,0.0,16614
NodeId:58386	1.0,0.0,21521
NodeId:58385	1.0,0.0
NodeId:62738	1.0,0.0,30432
NodeId:2852	1.0,0.0,32,986,1401,2318,7250
NodeId:20568	1.0,0.0,1512,2652,4089,4090,4978,5587,7191,7959,8105,8326,8769,8772,8773,8778,8780,8781,8783,8786,8788,8789,8790,8792,8793,8794,8795,8796,8798,10424,11573,13123,15226,17087,19047,19731,19743,20552,20561,20564,21310,23031,24191,24577,26004,28162,28181,33390,33835,34295
NodeId:20569	1.0,0.0,1512,3069,3204,4978,7191,7661,8769,8771,8774,8777,8782,8784,8785,8786,8787,8788,8791,8797,10106,15226,19734,20434,20556,20570,21310,24102,24577,24578,28181,28527
NodeId:53082	1.0,0.0,14879
NodeId:20564	1.0,0.0,1512,1895,2652,3069,4089,4978,5587,5588,7191,8769,8770,8771,8772,8777,8778,8781,8784,8786,8788,8789,8793,8796,12244,13832,15798,19048,19049,19731,19733,19734,19742,20434,20552,20559,20560,20561,20568,21310,23031,24102,24577,25455,28162,28181,28527,29616,57740,57741,57742,57743
NodeId:20565	1.0,0.0,1409,1512,1514,1545,2178,2652,3077,3833,4089,4978,5423,6654,8105,8769,8777,8781,8792,8794,8795,8797,8806,9140,9320,9435,10629,11107,11247,11677,19731,20445,20553,20558,20560,20561,20563,20567,20570,20573,20587,20588,20589,20590,20592,21310,26004,41223,57744,57745
NodeId:20566	1.0,0.0,1512,1895,2652,3069,4978,7191,8769,8771,8777,8778,8781,8786,8788,8790,8795,8796,8798,13123,19048,19049,19733,19740,19742,19743,20235,20434,20552,20561,24102,24191,28162,28181
NodeId:20567	1.0,0.0,433,1512,1895,2652,4089,6625,6654,8769,8771,8777,8781,8784,8786,8788,8792,8794,8797,9320,13123,15226,19049,19731,19733,19737,19742,20560,20563,21310,24191,34133,53380
NodeId:20560	1.0,0.0,59,1512,4089,6654,8767,8769,8788,8792,8794,8795,8797,11247,11677,16894,19731,20445,20561,20563,20564,20567,20570,20571,21310,57734
NodeId:20561	1.0,0.0,59,1512,1514,1606,2178,4089,8105,8776,8792,8794,8796,10426,11107,11247,20558,20570,20816,26004,26014,46125,57735
NodeId:20562	1.0,0.0,1512,1895,2652,3069,3204,4089,4184,4978,7191,7661,8769,8771,8773,8774,8777,8778,8781,8782,8784,8786,8787,8788,8789,8790,8791,8796,8797,8798,10106,10109,13123,15226,19048,19049,19050,19731,19733,19740,19742,19743,20434,20552,20556,20560,20570,21310,24191,24576,24578,25455,28160,28181,28527,29616,33212
NodeId:20563	1.0,0.0,1512,1514,1895,2178,2184,2249,2652,3069,3204,3833,3922,3949,4045,4089,4367,4799,4978,5587,6654,6740,7063,7191,8105,8697,8705,8768,8769,8771,8772,8777,8778,8780,8786,8787,8788,8790,8791,8792,8794,8795,8796,8797,8798,8806,9140,9435,10424,10629,11107,11247,12754,15226,15529,15798,19048,19049,19731,19733,19740,19742,19743,20434,20445,20464,20552,20553,20556,20558,20560,20561,20565,20567,20570,20573,20590,20592,21310,24102,26004,28181,28527,29616,37136,43604,57736,57737,57738,57739
NodeId:52359	1.0,0.0,14078
NodeId:61286	1.0,0.0,26401
NodeId:73631	1.0,0.0,783
NodeId:40968	1.0,0.0,6421
NodeId:66793	1.0,0.0,43651,70710
NodeId:59738	1.0,0.0,23567
NodeId:23460	1.0,0.0,1783,26062,59667,59668
NodeId:6758	1.0,0.0,133
NodeId:48748	1.0,0.0,10852,13372,67916
NodeId:48749	1.0,0.0
NodeId:48742	1.0,0.0,10845
NodeId:40684	1.0,0.0,6174,13276
NodeId:48740	1.0,0.0
NodeId:48741	1.0,0.0,67913,67914
NodeId:48746	1.0,0.0
NodeId:48747	1.0,0.0,10851
NodeId:48744	1.0,0.0,10846,14628
NodeId:48745	1.0,0.0,4416,5038,18350,67915
NodeId:52357	1.0,0.0,14078
NodeId:58596	1.0,0.0,21747,47284,52538,58597,67552,67553,69581,69582
NodeId:29329	1.0,0.0
NodeId:29328	1.0,0.0
NodeId:29325	1.0,0.0,1398,2239,2981,3158,3506,4373,4617,8167,11225,13242,22843,36109,36460,38714,57984,60304,62395,62396
NodeId:57835	1.0,0.0,20703
NodeId:29327	1.0,0.0,402,664,2982,28380
NodeId:29326	1.0,0.0,2981
NodeId:57830	1.0,0.0
NodeId:57831	1.0,0.0,20694,44858,54333,54334,57829,68886
NodeId:29323	1.0,0.0
NodeId:57833	1.0,0.0,20695
NodeId:36415	1.0,0.0,4788
NodeId:41873	1.0,0.0
NodeId:64760	1.0,0.0,35816
NodeId:46283	1.0,0.0,8909
NodeId:30851	1.0,0.0,2969,3410,3685,5112,11183
NodeId:30850	1.0,0.0,3410
NodeId:30853	1.0,0.0,3410
NodeId:30852	1.0,0.0,3410
NodeId:30855	1.0,0.0,3411
NodeId:30854	1.0,0.0,3411,37075
NodeId:30857	1.0,0.0,3411
NodeId:30856	1.0,0.0,3411,62935
NodeId:30859	1.0,0.0,3411
NodeId:30858	1.0,0.0,3411,60158,62936,62937,62938
NodeId:59675	1.0,0.0,23465,59672
NodeId:72160	1.0,0.0,27
NodeId:18214	1.0,0.0,1268,26216
NodeId:72166	1.0,0.0,27
NodeId:72165	1.0,0.0,27
NodeId:72164	1.0,0.0,27,1909,75300,75301
NodeId:59478	1.0,0.0
NodeId:59479	1.0,0.0,23082,69692,69693
NodeId:59472	1.0,0.0
NodeId:59473	1.0,0.0,23076
NodeId:59470	1.0,0.0,23074
NodeId:59471	1.0,0.0,38583
NodeId:52355	1.0,0.0,14078
NodeId:21393	1.0,0.0,1574
NodeId:58594	1.0,0.0,21747,22819
NodeId:59475	1.0,0.0,23079
NodeId:59676	1.0,0.0,23465
NodeId:18217	1.0,0.0,1268,7806
NodeId:33374	1.0,0.0,3984,14621
NodeId:52519	1.0,0.0,14378
NodeId:69206	1.0,0.0
NodeId:69773	1.0,0.0,60074
NodeId:52352	1.0,0.0,14077
NodeId:58595	1.0,0.0,21747,52869,69580
NodeId:53038	1.0,0.0,14812
NodeId:59677	1.0,0.0,23465
NodeId:64548	1.0,0.0,35193
NodeId:31616	1.0,0.0,3519,63235,63236,63237
NodeId:67819	1.0,0.0,48418
NodeId:67818	1.0,0.0
NodeId:38956	1.0,0.0,1304,5503,35883
NodeId:39468	1.0,0.0,5771
NodeId:69770	1.0,0.0,60027
NodeId:67811	1.0,0.0
NodeId:67810	1.0,0.0,48384,70851
NodeId:67813	1.0,0.0
NodeId:67812	1.0,0.0,48387
NodeId:67815	1.0,0.0,48399,70857
NodeId:53039	1.0,0.0,14812
NodeId:59881	1.0,0.0,23749
NodeId:67816	1.0,0.0,48404
NodeId:63107	1.0,0.0
NodeId:23461	1.0,0.0,1783
NodeId:59670	1.0,0.0
NodeId:63106	1.0,0.0
NodeId:53638	1.0,0.0,15585
NodeId:67149	1.0,0.0,45241
NodeId:1537	1.0,0.0,1,13,28,66,69,71,125,133,136,187,225,299,376,408,438,503,576,649,665,673,726,727,735,780,785,970,1075,1236,1258,1276,1288,1368,1398,1448,1472,1503,1523,1542,1550,1573,1617,1728,1756,1766,1818,1892,1903,2045,2063,2096,2161,2164,2189,2205,2386,2433,2501,2636,2643,2685,2704,3219,3344,3839,3882,3899,3929,4040,4123,4151,4165,4199,4252,4416,4573,5389,5422,5807,5905,5946,5964,6588,6595,6962,7042,7085,7404,7408,7531,7583,7634,7804,7806,7929,7995,8808,8981,9324,10044,10071,10250,10632,11702,11733,12746,13720,15213,15684,15850,17664,18903,19233,19752,19886,21015,21016,21017,21018,21019,21020,21021,21022,21023,21024,21025,21026,21027,21028,21029,21030,21031,21032,21033,21034,21035,21036,21037,21038,21039,21040,21041,21042,21043,21044,21045,21046,21047
NodeId:1536	1.0,0.0,13,44,63,125,418,576,640,661,663,677,751,1436,1441,1462,1498,1577,1617,2095,2160,2169,2180,2239,2565,2642,2648,2651,2678,2685,2990,3714,3948,3984,4070,5257,6171,6285,6476,6521,6624,6953,8662,8714,8768,9317,11516,12731,14205,15271,15801,19299,21011,21012,71394
NodeId:1535	1.0,0.0,13,142,429,536,1276,1405,1428,1498,1534,1549,1553,1620,2183,2264,3284,4969,5855,5951,6032,6044,6472,6507,7172,7178,7179,7181,7184,7185,7187,7189,7190,7193,7194,7195,7196,7197,7198,7200,7204,7206,7209,7768,10415,11313,15727,20372,20997,21001,21003
NodeId:1534	1.0,0.0,13,142,429,1405,1438,1498,1508,1518,1530,1535,1549,1553,1620,2183,2264,3037,3866,4399,5855,5951,6032,6044,6472,6482,6507,6513,6519,6611,6767,7066,7161,7165,7168,7170,7172,7177,7178,7179,7181,7184,7185,7187,7189,7190,7193,7194,7195,7196,7197,7198,7200,7204,7206,10107,11313,12246,12263,12621,12795,14844,17991,18513,19280,19734,20996,20997,20998,20999,21000,21001,21002,21003,21004,21005
NodeId:1533	1.0,0.0,0,13,27,34,49,66,72,128,130,134,210,294,389,401,425,548,586,625,640,649,661,669,677,694,702,725,733,883,998,1075,1190,1191,1274,1304,1409,1410,1422,1494,1503,1517,1524,1550,1622,1653,1677,1700,1718,1737,1775,1780,1892,2033,2040,2065,2097,2207,2270,2308,2375,2428,2460,2478,2563,2580,2602,2637,2695,2873,3073,3076,3120,3278,3300,3379,3384,3395,3583,3683,3714,3754,3772,3780,3836,4062,4083,4107,4278,4322,4342,4680,4698,4969,4989,5104,5182,5266,5338,5387,5417,5864,5973,6015,6016,6131,6144,6159,6204,6366,6376,6378,6383,6478,6480,6518,6777,6792,6820,6826,6865,6868,6919,6954,7031,7088,7249,7250,7289,7454,7845,7905,8124,8169,8544,8653,8869,8871,8877,9084,9484,9534,9719,9740,9816,9850,10091,10159,10510,10746,10748,10750,10855,11045,11275,11681,11812,12022,12023,12024,12528,12721,12807,12827,13029,13093,13292,13515,13606,13686,13706,13960,14811,15099,15533,15692,15861,15952,16225,16348,16474,16933,16968,17106,17213,18321,18797,19440,19475,19514,19932,20196,20204,20260,20649,20722,20800,20833,20879,20880,20881,20882,20883,20884,20885,20886,20887,20888,20889,20890,20891,20892,20893,20894,20895,20896,20897,20898,20899,20900,20901,20902,20903,20904,20905,20906,20907,20908,20909,20910,20911,20912,20913,20914,20915,20916,20917,20918,20919,20920,20921,20922,20923,20924,20925,20926,20927,20928,20929,20930,20931,20932,20933,20934,20935,20936,20937,20938,20939,20940,20941,20942,20943,20944,20945,20946,20947,20948,20949,20950,20951,20952,20953,20954,20955,20956,20957,20958,20959,20962,20970,20973,20975,20986,20988,20989,20990,20991,20992,20993,20994,20995,22423,23325,24606,24905,24946,26424,32503,35354,35453,38093,42259,48423,51966,52452,64319,64826,71385,71400,71639,72504,73129,73130,73131,73132,73133,73134,73135,73136,73137,73138,73139,73140,73141,73142,73143,73144,73145,73146,73147,73148
NodeId:644	1.0,0.0,0,2,18,34,40,65,66,68,71,72,74,85,103,112,126,128,135,136,141,143,147,187,299,330,376,378,401,418,429,438,443,451,556,559,664,665,669,712,727,735,745,771,780,849,909,927,1023,1111,1112,1172,1178,1200,1288,1299,1390,1399,1412,1432,1516,1521,1566,1568,1620,1623,1641,1674,1677,1719,1747,1903,1912,2033,2042,2043,2052,2059,2060,2118,2123,2151,2153,2205,2230,2241,2264,2294,2375,2410,2512,2656,2802,2955,2969,2995,3155,3499,3684,3898,3899,3937,3954,4045,4055,4067,4325,4327,4330,4345,4397,4560,4565,4570,4579,4604,4607,4608,4696,4698,4724,4792,4945,5257,5267,5308,5309,5840,5915,5947,6397,6447,6623,6636,6696,7622,7676,7872,7887,8032,8113,8164,8953,10153,10281,10387,10827,11252,11544,11548,11549,11551,12604,12605,12606,12607,12608,12609,12610,12611,12612,12613,12614,12615,12616,12617,12618,12619,12620,12621,12622,12623,12624,12625,12626,12627,12628
NodeId:647	1.0,0.0,2,85,126,422,576,653,660,674,792,824,1165,1233,1239,1249,1649,2180,2204,2275,2362,2429,2574,2747,2949,2965,3149,3167,3415,3555,4050,4203,4218,4321,4333,4563,4601,4781,4920,5264,5265,5271,5832,5915,6371,6603,6742,6961,6975,7377,8955,8956,9266,9491,9782,10240,10900,11277,11368,12338,12715,12716,12717,12718,12719,12720,12721,12722,12723,12724,71385
NodeId:1530	1.0,0.0,13,90,282,620,766,781,789,1237,1490,1534,1546,2174,2950,3054,3168,3498,3534,3562,3585,3876,3894,4114,4544,4546,4914,4919,5308,5320,5385,5542,5600,5603,5606,5607,5608,5609,5610,5957,6008,6115,6604,6611,7066,7138,7153,7636,7761,7766,7769,7770,8029,8096,8272,8541,8724,8767,8775,8802,8803,8913,9136,9645,10108,11180,11333,11371,11562,12237,12240,12244,12248,12253,12263,12269,12350,13037,14588,14687,14717,14720,14721,14723,14725,14726,14727,14728,14729,14730,14731,14850,14860,15117,15412,16250,17981,18513,19741,20841,20842,20843,20844,20845,20846,20847,20848,20849,20850,20851,20852,20853
NodeId:28494	1.0,0.0,440,725,780,1621,2512,2704,3349,3968,3970,3972,4416,5967,7310,10931,11478,12931,15667,19961,26774,27802,33012,33287,34408,45481,46112,49711,62072,62073,62074,62075,62076,62077
NodeId:28495	1.0,0.0,2704,3970,28492,47207
NodeId:23145	1.0,0.0,849,1429,1752,5499,6557,16108
NodeId:28497	1.0,0.0,49,2704,4198,25360
NodeId:28490	1.0,0.0,143,2704
NodeId:28491	1.0,0.0,2704
NodeId:1539	1.0,0.0,1,13,18,28,29,44,64,118,136,142,143,172,299,329,331,343,358,398,418,420,440,576,586,600,647,665,682,726,790,793,972,993,1007,1028,1031,1035,1075,1191,1237,1274,1301,1318,1324,1397,1401,1412,1433,1437,1438,1440,1455,1474,1475,1476,1481,1489,1514,1518,1531,1533,1540,1544,1567,1576,1626,1656,1665,1718,1719,1749,1756,1766,1814,1818,1894,1989,2052,2118,2140,2161,2164,2169,2198,2225,2275,2386,2429,2432,2471,2517,2650,2690,2704,2800,2821,3138,3220,3223,3281,3321,3345,3415,3420,3425,3555,3684,3730,3833,3879,3888,3899,3946,3960,3968,4199,4368,4384,4412,4413,4419,4456,4539,4546,4599,4753,4757,4848,4950,4954,4961,5159,5262,5313,5423,5499,5542,5719,5905,5958,6002,6004,6008,6017,6045,6102,6173,6174,6401,6431,6586,6613,6625,6686,6696,6710,6723,6732,6742,6771,6970,7056,7077,7207,7252,7394,7421,7427,7531,7635,7637,7643,8205,8267,8705,8809,8973,9085,9139,9140,9143,9180,9302,9312,9315,9429,9550,9641,9645,9816,10548,10624,10704,10775,11097,11107,11581,11790,12030,12596,12727,12939,12961,13001,13056,13445,13947,14321,14361,14514,14555,14991,15369,15878,15957,16619,16643,16721,16739,16962,17009,17071,17126,17199,17586,17945,18110,18255,18513,18988,19414,19564,19569,19887,20285,20300,20591,20621,20703,20951,20960,21053,21054,21055,21056,21057,21058,21059,21060,21061,21062,21063,21064,21065,21066,21067,21068,21069,21070,21071,21072,21073,21074,21075,21076,21077,21078,21079,21080,21081,21082,21083,21084,21085,21086,21087,21088,21089,23311,28431,32096,35014,35225,39342,41692,42607,42765,45693,47492,49050,52949,54617,56847,62870,66547,73043,73044
NodeId:1538	1.0,0.0,13,18,140,299,726,1029,1276,1516,1614,2672,2690,3863,3979,3997,4051,4416,5412,6402,6624,7929,9087,9312,13180,21049,21050,21051,21052
NodeId:19245	1.0,0.0,1413,1638,12771,21990,51129,51144
NodeId:52419	1.0,0.0
NodeId:63101	1.0,0.0,31330,70192
NodeId:22238	1.0,0.0,1657,2623
NodeId:22239	1.0,0.0,1658,2714,9397,9843,13091,29788,58897
NodeId:22236	1.0,0.0
NodeId:31618	1.0,0.0,3520,5519,10416
NodeId:22234	1.0,0.0,1656,2059,4903
NodeId:22235	1.0,0.0
NodeId:22232	1.0,0.0,1656,1855,4607,5216,6234,11328,12228,12643,14607,14611,23860,24246,30376,51580
NodeId:16215	1.0,0.0,955,1438,1463,2161,4047,8158,9845
NodeId:22230	1.0,0.0,1656,1855,4607,14607,23860,57961
NodeId:22231	1.0,0.0,1656,1855,2625,4607,5216,14607,22230,22232,24246,24253,27866,35965
NodeId:10422	1.0,0.0,429,898,1424,1509,2181,2290,2638,2688,2707,3520,3860,3863,3874,3875,3879,3880,3885,3890,3895,3897,3932,3986,4760,4804,4805,4964,5316,5585,5759,5958,5965,6285,6323,6372,6474,6477,6491,6519,6623,6953,7881,8156,8163,8697,8703,8711,8718,8724,9087,9166,10170,10250,10414,10416,10418,10420,10442,10849,11777,12905,12907,12908,12910,15114,15225,15799,15802,15807,15814,17007,19012,19993,19997,19998,20006,20008,20011,20014,20017,20194,22510,25738,27981,27982,32677,48076,48077,48078
NodeId:73698	1.0,0.0
NodeId:16214	1.0,0.0,1616,8608,10939
NodeId:58590	1.0,0.0,21745
NodeId:10423	1.0,0.0,429,780,1515,1620,4080,6507,10170,10416,10420,10421,10425,10430,19281
NodeId:73692	1.0,0.0
NodeId:73693	1.0,0.0
NodeId:73690	1.0,0.0
NodeId:73691	1.0,0.0,634
NodeId:73696	1.0,0.0
NodeId:73697	1.0,0.0
NodeId:73694	1.0,0.0
NodeId:73695	1.0,0.0
NodeId:59672	1.0,0.0,23465,59675
NodeId:29223	1.0,0.0,2957,29216
NodeId:19243	1.0,0.0,1412,1615,4120
NodeId:24698	1.0,0.0,1903,13420,32819,60498
NodeId:24699	1.0,0.0,64,1903,23162,39994
NodeId:24696	1.0,0.0,1903
